duration,pdays,emp.var.rate,euribor3m,nr.employed,y_n
105.0,999.0,-1.8,1.299,5099.1,0.0
979.0,999.0,1.4,4.962,5228.1,1.0
153.0,999.0,1.4,4.959,5228.1,0.0
223.0,999.0,1.4,4.957,5228.1,0.0
377.0,999.0,-1.8,1.466,5099.1,0.0
166.0,999.0,1.4,4.963,5228.1,0.0
158.0,999.0,1.4,4.958,5228.1,0.0
203.0,999.0,1.4,4.965,5228.1,0.0
446.0,999.0,1.4,4.961,5228.1,0.0
109.0,999.0,1.1,4.864,5191.0,0.0
183.0,999.0,1.4,4.97,5228.1,0.0
155.0,999.0,-1.8,1.405,5099.1,0.0
295.0,999.0,-0.1,4.191,5195.8,0.0
236.0,999.0,1.1,4.856,5191.0,0.0
127.0,999.0,-1.8,1.281,5099.1,0.0
164.0,999.0,1.4,4.864,5228.1,0.0
100.0,999.0,1.4,4.966,5228.1,0.0
505.0,999.0,-1.8,1.405,5099.1,0.0
308.0,999.0,-1.8,1.327,5099.1,0.0
166.0,999.0,1.4,4.957,5228.1,0.0
206.0,999.0,1.4,4.964,5228.1,0.0
1162.0,999.0,1.4,4.961,5228.1,0.0
261.0,999.0,1.4,4.961,5228.1,0.0
320.0,999.0,1.4,4.959,5228.1,0.0
1735.0,999.0,1.4,4.966,5228.1,1.0
84.0,999.0,-0.1,4.153,5195.8,0.0
201.0,999.0,-1.8,1.602,5099.1,1.0
121.0,999.0,-1.8,1.27,5099.1,0.0
362.0,999.0,-1.8,1.405,5099.1,0.0
330.0,999.0,1.4,4.962,5228.1,0.0
269.0,999.0,1.4,4.963,5228.1,0.0
95.0,999.0,1.1,4.86,5191.0,0.0
165.0,999.0,1.4,4.959,5228.1,0.0
180.0,999.0,1.1,4.857,5191.0,0.0
378.0,999.0,1.1,4.856,5191.0,0.0
578.0,999.0,1.4,4.966,5228.1,0.0
238.0,999.0,1.4,4.962,5228.1,0.0
96.0,999.0,1.1,4.857,5191.0,0.0
101.0,999.0,1.1,4.857,5191.0,0.0
663.0,999.0,1.4,4.965,5228.1,1.0
422.0,12.0,-1.8,1.299,5099.1,0.0
151.0,999.0,-1.8,1.344,5099.1,0.0
153.0,999.0,1.4,4.958,5228.1,0.0
136.0,9.0,-1.8,0.637,5008.7,1.0
222.0,999.0,-1.8,1.266,5099.1,0.0
195.0,999.0,1.4,4.96,5228.1,0.0
17.0,999.0,-1.8,1.334,5099.1,0.0
67.0,999.0,-1.8,1.299,5099.1,0.0
536.0,999.0,1.1,4.857,5191.0,0.0
35.0,999.0,1.4,4.959,5228.1,0.0
280.0,999.0,1.1,4.856,5191.0,0.0
107.0,999.0,-1.8,1.354,5099.1,0.0
112.0,999.0,1.4,4.866,5228.1,0.0
749.0,999.0,-0.1,4.021,5195.8,1.0
61.0,999.0,1.4,4.965,5228.1,0.0
422.0,999.0,-0.1,4.076,5195.8,0.0
117.0,999.0,1.1,4.856,5191.0,0.0
182.0,999.0,-1.8,1.313,5099.1,0.0
235.0,999.0,1.4,4.963,5228.1,0.0
221.0,999.0,1.4,4.96,5228.1,0.0
267.0,999.0,1.1,4.859,5191.0,0.0
230.0,999.0,1.1,4.859,5191.0,0.0
48.0,999.0,1.4,4.959,5228.1,0.0
331.0,999.0,-2.9,0.883,5076.2,0.0
106.0,999.0,-1.8,1.687,5099.1,1.0
125.0,999.0,-1.8,1.281,5099.1,0.0
116.0,999.0,1.4,4.864,5228.1,0.0
185.0,999.0,1.1,4.857,5191.0,0.0
220.0,999.0,1.4,4.964,5228.1,0.0
216.0,999.0,-1.8,1.423,5099.1,1.0
79.0,999.0,-1.8,1.354,5099.1,0.0
93.0,999.0,1.4,4.965,5228.1,0.0
41.0,999.0,-1.8,1.266,5099.1,0.0
116.0,999.0,1.1,4.855,5191.0,0.0
90.0,999.0,1.4,4.965,5228.1,0.0
216.0,999.0,1.4,4.864,5228.1,0.0
480.0,999.0,1.1,4.857,5191.0,0.0
252.0,999.0,-2.9,0.849,5076.2,1.0
414.0,999.0,1.4,4.967,5228.1,0.0
61.0,999.0,-0.1,4.021,5195.8,0.0
75.0,999.0,1.4,4.962,5228.1,0.0
288.0,999.0,-1.8,1.313,5099.1,0.0
177.0,999.0,-3.4,0.72,5017.5,0.0
64.0,999.0,-0.1,4.191,5195.8,0.0
95.0,999.0,1.4,4.967,5228.1,0.0
144.0,999.0,1.4,4.963,5228.1,0.0
23.0,999.0,-1.8,1.299,5099.1,0.0
138.0,999.0,1.4,4.97,5228.1,0.0
404.0,999.0,1.4,4.864,5228.1,0.0
95.0,6.0,-1.7,0.899,4991.6,0.0
141.0,999.0,1.4,4.963,5228.1,0.0
140.0,999.0,1.4,4.96,5228.1,0.0
157.0,999.0,1.4,4.961,5228.1,0.0
266.0,999.0,-1.8,1.365,5099.1,1.0
165.0,999.0,-1.8,1.405,5099.1,1.0
49.0,999.0,-2.9,0.883,5076.2,0.0
40.0,999.0,-1.8,1.313,5099.1,0.0
251.0,999.0,-0.1,4.076,5195.8,0.0
10.0,999.0,1.4,4.959,5228.1,0.0
292.0,999.0,1.1,4.858,5191.0,0.0
150.0,999.0,1.1,4.86,5191.0,0.0
980.0,999.0,-0.1,4.021,5195.8,1.0
178.0,999.0,1.4,4.968,5228.1,0.0
197.0,999.0,-1.8,1.466,5099.1,0.0
25.0,999.0,-1.7,0.898,4991.6,0.0
129.0,999.0,1.4,4.962,5228.1,0.0
1574.0,999.0,1.1,4.856,5191.0,1.0
80.0,999.0,1.4,4.964,5228.1,0.0
109.0,999.0,1.4,4.964,5228.1,0.0
240.0,999.0,1.4,4.965,5228.1,0.0
15.0,999.0,1.4,4.961,5228.1,0.0
17.0,999.0,1.4,4.962,5228.1,0.0
393.0,999.0,1.1,4.857,5191.0,0.0
373.0,999.0,-2.9,0.883,5076.2,0.0
160.0,999.0,-2.9,1.286,5076.2,1.0
133.0,999.0,-1.8,1.299,5099.1,0.0
250.0,12.0,-1.7,0.81,4991.6,1.0
169.0,999.0,1.4,4.959,5228.1,0.0
396.0,999.0,-2.9,0.859,5076.2,0.0
168.0,999.0,1.4,4.965,5228.1,0.0
9.0,999.0,-1.7,0.893,4991.6,0.0
354.0,999.0,1.1,4.857,5191.0,0.0
57.0,999.0,1.4,4.962,5228.1,0.0
846.0,999.0,-1.8,1.354,5099.1,0.0
22.0,999.0,-1.8,1.25,5099.1,0.0
292.0,999.0,1.1,4.856,5191.0,0.0
108.0,999.0,1.4,4.961,5228.1,0.0
155.0,999.0,1.4,4.965,5228.1,0.0
576.0,999.0,1.4,4.968,5228.1,0.0
325.0,999.0,1.1,4.857,5191.0,0.0
7.0,999.0,-1.7,0.702,4991.6,0.0
137.0,999.0,1.4,4.965,5228.1,0.0
676.0,999.0,1.4,4.864,5228.1,0.0
304.0,999.0,-1.8,1.344,5099.1,0.0
195.0,999.0,1.1,4.857,5191.0,0.0
1334.0,999.0,-1.1,0.879,4963.6,1.0
467.0,999.0,-1.8,1.266,5099.1,0.0
358.0,999.0,1.1,4.86,5191.0,0.0
254.0,999.0,-1.1,1.028,4963.6,0.0
114.0,999.0,-1.8,1.291,5099.1,0.0
833.0,999.0,1.4,4.96,5228.1,0.0
113.0,999.0,-0.1,4.12,5195.8,0.0
163.0,999.0,-0.1,4.12,5195.8,0.0
133.0,999.0,1.4,4.962,5228.1,0.0
160.0,999.0,1.1,4.857,5191.0,0.0
320.0,999.0,-1.8,1.259,5099.1,0.0
237.0,999.0,1.1,4.855,5191.0,0.0
61.0,999.0,-1.8,1.266,5099.1,0.0
8.0,999.0,1.4,4.959,5228.1,0.0
294.0,999.0,-2.9,1.26,5076.2,0.0
202.0,999.0,1.1,4.857,5191.0,0.0
251.0,999.0,-1.8,1.498,5099.1,0.0
153.0,999.0,1.4,4.964,5228.1,0.0
67.0,999.0,1.4,4.959,5228.1,0.0
211.0,999.0,1.4,4.96,5228.1,0.0
81.0,999.0,1.4,4.962,5228.1,0.0
83.0,999.0,1.4,4.963,5228.1,0.0
267.0,999.0,-1.8,1.405,5099.1,0.0
226.0,999.0,-1.8,1.266,5099.1,0.0
53.0,999.0,-1.8,1.281,5099.1,0.0
97.0,999.0,1.4,4.965,5228.1,0.0
64.0,999.0,1.4,4.962,5228.1,0.0
94.0,999.0,1.4,4.964,5228.1,0.0
66.0,999.0,-1.8,1.479,5099.1,0.0
86.0,999.0,-0.1,4.021,5195.8,0.0
174.0,999.0,1.1,4.857,5191.0,0.0
106.0,999.0,1.4,4.965,5228.1,0.0
79.0,999.0,1.4,4.958,5228.1,0.0
266.0,999.0,-0.1,4.076,5195.8,0.0
183.0,999.0,1.4,4.962,5228.1,0.0
94.0,999.0,1.4,4.964,5228.1,0.0
579.0,999.0,1.1,4.858,5191.0,0.0
420.0,999.0,1.4,4.866,5228.1,0.0
282.0,999.0,1.4,4.958,5228.1,0.0
133.0,999.0,-1.8,1.799,5099.1,0.0
316.0,999.0,1.4,4.864,5228.1,0.0
386.0,999.0,-1.8,1.299,5099.1,0.0
135.0,999.0,1.4,4.97,5228.1,0.0
293.0,999.0,1.4,4.947,5228.1,0.0
129.0,999.0,-1.8,1.41,5099.1,0.0
391.0,999.0,1.4,4.958,5228.1,0.0
277.0,999.0,-0.1,4.076,5195.8,0.0
506.0,999.0,-1.1,0.876,4963.6,1.0
155.0,999.0,1.1,4.856,5191.0,0.0
218.0,999.0,1.4,4.96,5228.1,0.0
370.0,999.0,-0.1,4.076,5195.8,0.0
41.0,999.0,-0.1,4.12,5195.8,0.0
234.0,999.0,-1.8,1.344,5099.1,0.0
349.0,999.0,1.4,4.958,5228.1,0.0
50.0,999.0,-1.8,1.334,5099.1,0.0
9.0,999.0,-1.8,1.25,5099.1,0.0
260.0,999.0,1.1,4.858,5191.0,0.0
106.0,999.0,-2.9,0.927,5076.2,0.0
95.0,999.0,-1.8,1.445,5099.1,0.0
489.0,999.0,1.4,4.864,5228.1,0.0
124.0,999.0,-1.8,1.41,5099.1,0.0
227.0,999.0,1.1,4.856,5191.0,0.0
0.0,999.0,1.4,4.965,5228.1,0.0
440.0,999.0,1.1,4.86,5191.0,0.0
148.0,999.0,-2.9,0.861,5076.2,0.0
24.0,999.0,1.1,4.859,5191.0,0.0
132.0,999.0,1.1,4.857,5191.0,0.0
104.0,999.0,1.1,4.859,5191.0,0.0
13.0,999.0,-0.1,4.021,5195.8,0.0
157.0,999.0,1.4,4.963,5228.1,0.0
312.0,999.0,1.1,4.857,5191.0,0.0
208.0,999.0,1.1,4.857,5191.0,0.0
102.0,999.0,-1.8,1.405,5099.1,0.0
124.0,999.0,1.4,4.965,5228.1,0.0
232.0,999.0,-1.8,1.405,5099.1,0.0
122.0,999.0,1.4,4.968,5228.1,0.0
136.0,999.0,1.4,4.963,5228.1,0.0
199.0,999.0,-1.8,1.266,5099.1,0.0
430.0,999.0,1.1,4.857,5191.0,1.0
311.0,999.0,1.4,4.961,5228.1,0.0
826.0,999.0,-1.8,1.291,5099.1,1.0
467.0,999.0,1.1,4.858,5191.0,0.0
419.0,999.0,1.1,4.86,5191.0,0.0
420.0,999.0,1.4,4.959,5228.1,0.0
559.0,999.0,1.4,4.961,5228.1,0.0
291.0,999.0,1.1,4.858,5191.0,0.0
628.0,999.0,-1.8,1.27,5099.1,1.0
175.0,999.0,1.1,4.86,5191.0,0.0
16.0,999.0,-0.1,4.021,5195.8,0.0
215.0,999.0,1.4,4.962,5228.1,0.0
182.0,999.0,1.1,4.858,5191.0,0.0
316.0,999.0,1.1,4.857,5191.0,0.0
370.0,999.0,1.1,4.859,5191.0,0.0
278.0,999.0,1.4,4.961,5228.1,0.0
194.0,999.0,1.4,4.966,5228.1,0.0
93.0,999.0,1.4,4.961,5228.1,0.0
270.0,999.0,1.4,4.962,5228.1,0.0
356.0,999.0,-0.1,4.076,5195.8,0.0
65.0,999.0,1.1,4.856,5191.0,0.0
238.0,999.0,1.4,4.959,5228.1,0.0
679.0,999.0,1.4,4.97,5228.1,0.0
87.0,999.0,-1.8,1.266,5099.1,0.0
83.0,999.0,-2.9,0.851,5076.2,0.0
295.0,999.0,-1.8,1.291,5099.1,0.0
117.0,999.0,-0.1,4.12,5195.8,0.0
161.0,999.0,1.4,4.961,5228.1,0.0
269.0,999.0,1.1,4.857,5191.0,0.0
156.0,999.0,-1.7,0.896,4991.6,0.0
233.0,999.0,1.4,4.963,5228.1,0.0
106.0,999.0,1.4,4.968,5228.1,0.0
261.0,999.0,1.4,4.961,5228.1,0.0
104.0,999.0,-0.1,4.12,5195.8,0.0
260.0,999.0,1.4,4.968,5228.1,0.0
146.0,999.0,1.4,4.961,5228.1,0.0
1276.0,999.0,-1.8,1.313,5099.1,1.0
122.0,999.0,1.1,4.858,5191.0,0.0
207.0,999.0,1.4,4.962,5228.1,0.0
25.0,999.0,-1.8,1.291,5099.1,0.0
930.0,999.0,1.4,4.865,5228.1,0.0
34.0,999.0,1.4,4.959,5228.1,0.0
134.0,999.0,1.4,4.961,5228.1,0.0
59.0,999.0,1.4,4.963,5228.1,0.0
220.0,999.0,1.4,4.962,5228.1,0.0
568.0,999.0,1.1,4.859,5191.0,0.0
259.0,999.0,1.4,4.963,5228.1,0.0
175.0,999.0,1.1,4.857,5191.0,0.0
166.0,999.0,1.1,4.857,5191.0,0.0
214.0,999.0,1.4,4.962,5228.1,0.0
355.0,999.0,1.4,4.967,5228.1,0.0
265.0,999.0,1.4,4.962,5228.1,0.0
120.0,999.0,1.4,4.964,5228.1,0.0
72.0,999.0,-1.8,1.423,5099.1,0.0
214.0,999.0,1.1,4.858,5191.0,0.0
125.0,999.0,1.4,4.958,5228.1,0.0
156.0,999.0,-3.4,0.728,5017.5,0.0
168.0,999.0,-3.4,0.741,5017.5,0.0
179.0,999.0,1.4,4.961,5228.1,0.0
502.0,999.0,-3.4,0.754,5017.5,1.0
276.0,999.0,1.1,4.856,5191.0,0.0
87.0,999.0,1.4,4.958,5228.1,0.0
106.0,999.0,-1.8,1.354,5099.1,0.0
243.0,999.0,1.1,4.858,5191.0,0.0
55.0,999.0,-0.1,4.153,5195.8,0.0
109.0,999.0,1.4,4.965,5228.1,0.0
197.0,999.0,1.4,4.962,5228.1,0.0
347.0,999.0,-1.8,1.354,5099.1,0.0
329.0,999.0,-1.8,1.27,5099.1,1.0
144.0,999.0,-1.8,1.25,5099.1,0.0
339.0,999.0,-2.9,1.266,5076.2,1.0
251.0,999.0,1.4,4.864,5228.1,0.0
131.0,3.0,-1.8,0.668,5008.7,0.0
81.0,999.0,-1.8,1.405,5099.1,0.0
126.0,999.0,-1.7,0.899,4991.6,0.0
129.0,999.0,-1.1,1.032,4963.6,0.0
72.0,999.0,1.4,4.963,5228.1,0.0
16.0,999.0,1.4,4.959,5228.1,0.0
95.0,999.0,-0.1,4.076,5195.8,0.0
54.0,999.0,1.4,4.963,5228.1,0.0
49.0,999.0,1.4,4.966,5228.1,0.0
124.0,999.0,-0.1,4.191,5195.8,0.0
332.0,999.0,1.1,4.86,5191.0,0.0
336.0,999.0,-1.8,1.266,5099.1,0.0
340.0,999.0,1.4,4.964,5228.1,0.0
333.0,999.0,-0.1,4.191,5195.8,0.0
230.0,999.0,1.1,4.855,5191.0,0.0
145.0,999.0,1.1,4.857,5191.0,0.0
73.0,999.0,-1.8,1.25,5099.1,0.0
75.0,999.0,1.4,4.963,5228.1,0.0
146.0,999.0,-1.8,1.327,5099.1,0.0
201.0,999.0,1.1,4.856,5191.0,0.0
184.0,999.0,1.4,4.963,5228.1,0.0
243.0,999.0,-2.9,1.029,5076.2,0.0
54.0,999.0,-0.1,4.153,5195.8,0.0
130.0,999.0,1.4,4.965,5228.1,0.0
505.0,999.0,1.4,4.963,5228.1,0.0
85.0,999.0,-0.1,4.968,5195.8,1.0
331.0,999.0,1.4,4.962,5228.1,0.0
159.0,999.0,-1.8,1.334,5099.1,0.0
83.0,999.0,1.1,4.857,5191.0,0.0
30.0,999.0,1.4,4.961,5228.1,0.0
857.0,999.0,1.4,4.97,5228.1,0.0
669.0,999.0,-1.8,1.281,5099.1,1.0
69.0,999.0,-1.8,1.405,5099.1,0.0
254.0,999.0,1.4,4.957,5228.1,0.0
5.0,0.0,-1.7,0.89,4991.6,0.0
18.0,999.0,-1.8,1.327,5099.1,0.0
231.0,999.0,-0.1,4.191,5195.8,0.0
178.0,999.0,1.1,4.857,5191.0,0.0
61.0,999.0,1.4,4.957,5228.1,0.0
563.0,999.0,-1.8,1.266,5099.1,1.0
209.0,999.0,1.1,4.857,5191.0,0.0
609.0,999.0,-1.8,1.415,5099.1,0.0
340.0,999.0,-0.1,4.076,5195.8,0.0
93.0,999.0,1.4,4.957,5228.1,0.0
179.0,999.0,-1.8,1.291,5099.1,0.0
411.0,999.0,-3.4,0.714,5017.5,1.0
82.0,999.0,1.1,4.857,5191.0,0.0
123.0,999.0,1.1,4.857,5191.0,0.0
231.0,999.0,-3.4,0.74,5017.5,0.0
83.0,999.0,1.4,4.963,5228.1,0.0
193.0,999.0,1.4,4.967,5228.1,0.0
26.0,999.0,1.4,4.961,5228.1,0.0
125.0,999.0,-1.8,1.41,5099.1,0.0
79.0,999.0,-1.8,1.344,5099.1,0.0
148.0,999.0,-1.8,1.405,5099.1,1.0
194.0,999.0,1.1,4.855,5191.0,0.0
33.0,999.0,-1.8,1.405,5099.1,0.0
305.0,999.0,1.4,4.959,5228.1,0.0
213.0,999.0,-2.9,0.873,5076.2,0.0
305.0,999.0,-1.8,1.405,5099.1,0.0
114.0,6.0,-3.4,0.728,5017.5,0.0
171.0,999.0,-1.8,1.405,5099.1,0.0
183.0,999.0,1.4,4.964,5228.1,0.0
1869.0,999.0,1.4,4.962,5228.1,0.0
293.0,999.0,-1.8,1.334,5099.1,0.0
317.0,999.0,1.4,4.96,5228.1,0.0
257.0,999.0,-1.8,0.65,5008.7,1.0
592.0,3.0,-1.8,1.354,5099.1,1.0
73.0,999.0,1.1,4.857,5191.0,0.0
73.0,999.0,1.4,4.964,5228.1,0.0
33.0,999.0,-1.8,1.266,5099.1,0.0
72.0,999.0,-0.1,4.153,5195.8,0.0
899.0,999.0,-1.8,1.291,5099.1,0.0
1307.0,999.0,-1.8,0.639,5008.7,1.0
584.0,999.0,-1.8,1.365,5099.1,0.0
53.0,999.0,1.4,4.963,5228.1,0.0
108.0,999.0,1.4,4.961,5228.1,0.0
388.0,999.0,1.1,4.857,5191.0,0.0
111.0,999.0,1.4,4.967,5228.1,0.0
191.0,999.0,-0.1,4.076,5195.8,0.0
423.0,999.0,-1.8,1.327,5099.1,0.0
215.0,999.0,1.4,4.957,5228.1,0.0
17.0,999.0,1.4,4.959,5228.1,0.0
282.0,13.0,-2.9,1.262,5076.2,1.0
857.0,999.0,1.4,4.968,5228.1,1.0
292.0,6.0,-1.7,0.896,4991.6,1.0
74.0,999.0,-1.8,1.299,5099.1,0.0
28.0,999.0,1.4,4.963,5228.1,0.0
147.0,999.0,1.4,4.966,5228.1,0.0
640.0,999.0,-0.1,4.076,5195.8,0.0
90.0,999.0,1.4,4.968,5228.1,0.0
225.0,999.0,1.4,4.958,5228.1,0.0
142.0,999.0,-1.8,1.266,5099.1,0.0
561.0,999.0,1.4,4.962,5228.1,0.0
69.0,999.0,1.4,4.96,5228.1,0.0
106.0,999.0,1.4,4.961,5228.1,0.0
91.0,999.0,-2.9,0.944,5076.2,0.0
158.0,999.0,1.4,4.966,5228.1,0.0
544.0,999.0,1.1,4.86,5191.0,0.0
505.0,999.0,1.4,4.962,5228.1,0.0
177.0,999.0,1.4,4.968,5228.1,0.0
137.0,999.0,-1.8,1.266,5099.1,0.0
124.0,999.0,1.1,4.857,5191.0,0.0
172.0,999.0,1.4,4.961,5228.1,0.0
186.0,999.0,-1.8,1.405,5099.1,0.0
97.0,999.0,1.1,4.857,5191.0,0.0
17.0,999.0,1.1,4.86,5191.0,0.0
248.0,999.0,-1.8,1.313,5099.1,0.0
159.0,999.0,-1.8,1.614,5099.1,0.0
595.0,999.0,-0.1,4.191,5195.8,0.0
928.0,999.0,-2.9,0.851,5076.2,0.0
300.0,999.0,1.4,4.957,5228.1,0.0
151.0,999.0,1.4,4.963,5228.1,0.0
140.0,999.0,1.4,4.964,5228.1,0.0
473.0,999.0,-2.9,1.059,5076.2,0.0
203.0,999.0,1.1,4.856,5191.0,0.0
14.0,999.0,-1.8,1.25,5099.1,0.0
87.0,999.0,-0.1,4.153,5195.8,0.0
146.0,999.0,1.1,4.859,5191.0,0.0
63.0,999.0,-1.8,1.313,5099.1,0.0
314.0,999.0,1.1,4.864,5191.0,0.0
217.0,999.0,1.1,4.857,5191.0,0.0
145.0,999.0,-0.1,4.153,5195.8,0.0
1222.0,999.0,-0.1,4.021,5195.8,1.0
128.0,999.0,-1.8,1.313,5099.1,0.0
72.0,999.0,1.4,4.962,5228.1,0.0
161.0,999.0,1.4,4.963,5228.1,0.0
343.0,999.0,1.1,4.858,5191.0,0.0
362.0,999.0,1.1,4.857,5191.0,0.0
413.0,999.0,1.4,4.962,5228.1,0.0
78.0,999.0,1.1,4.857,5191.0,0.0
163.0,999.0,1.4,4.97,5228.1,0.0
29.0,999.0,1.4,4.959,5228.1,0.0
169.0,999.0,1.4,4.962,5228.1,0.0
54.0,999.0,1.4,4.957,5228.1,0.0
93.0,13.0,-1.8,0.65,5008.7,0.0
51.0,999.0,-0.1,4.12,5195.8,0.0
530.0,999.0,1.1,4.855,5191.0,0.0
191.0,6.0,-1.8,0.644,5008.7,0.0
173.0,999.0,1.1,4.855,5191.0,0.0
52.0,999.0,1.1,4.86,5191.0,0.0
141.0,999.0,1.1,4.855,5191.0,0.0
398.0,999.0,-1.8,1.405,5099.1,0.0
497.0,999.0,1.4,4.961,5228.1,0.0
431.0,999.0,1.1,4.86,5191.0,0.0
96.0,999.0,1.1,4.857,5191.0,0.0
259.0,999.0,1.4,4.964,5228.1,0.0
92.0,999.0,1.4,4.961,5228.1,0.0
164.0,999.0,1.4,4.865,5228.1,0.0
46.0,999.0,1.4,4.958,5228.1,0.0
125.0,999.0,1.4,4.96,5228.1,0.0
209.0,999.0,1.4,4.966,5228.1,0.0
147.0,999.0,1.4,4.962,5228.1,0.0
127.0,999.0,1.4,4.962,5228.1,0.0
500.0,999.0,-1.8,1.344,5099.1,1.0
52.0,999.0,1.4,4.964,5228.1,0.0
130.0,999.0,-0.1,4.076,5195.8,0.0
73.0,999.0,1.4,4.965,5228.1,0.0
353.0,999.0,-1.8,1.365,5099.1,0.0
43.0,999.0,-1.8,1.327,5099.1,0.0
197.0,999.0,1.4,4.866,5228.1,0.0
32.0,999.0,1.1,4.856,5191.0,0.0
120.0,999.0,-0.1,4.021,5195.8,0.0
1260.0,2.0,-1.8,1.365,5099.1,1.0
179.0,999.0,1.4,4.962,5228.1,0.0
171.0,999.0,-1.8,1.244,5099.1,0.0
302.0,999.0,1.4,4.962,5228.1,0.0
389.0,999.0,-1.8,0.684,5008.7,0.0
68.0,999.0,1.4,4.959,5228.1,0.0
79.0,999.0,-1.8,1.334,5099.1,0.0
170.0,999.0,-1.8,1.244,5099.1,0.0
366.0,999.0,-0.1,4.076,5195.8,0.0
280.0,999.0,1.4,4.968,5228.1,0.0
546.0,999.0,-1.8,1.266,5099.1,0.0
144.0,999.0,-2.9,1.26,5076.2,0.0
89.0,999.0,-0.1,4.153,5195.8,0.0
32.0,999.0,-1.8,1.281,5099.1,0.0
246.0,999.0,-1.8,1.405,5099.1,0.0
132.0,999.0,1.4,4.963,5228.1,0.0
250.0,999.0,1.4,4.962,5228.1,0.0
288.0,999.0,-3.4,0.722,5017.5,1.0
379.0,999.0,1.4,4.962,5228.1,0.0
242.0,999.0,1.4,4.962,5228.1,0.0
156.0,6.0,-1.8,1.327,5099.1,0.0
64.0,999.0,-1.8,1.334,5099.1,0.0
193.0,999.0,1.1,4.86,5191.0,0.0
30.0,999.0,1.1,4.86,5191.0,0.0
276.0,999.0,-2.9,1.268,5076.2,1.0
235.0,999.0,1.4,4.864,5228.1,0.0
231.0,999.0,1.4,4.961,5228.1,0.0
174.0,999.0,-1.8,1.56,5099.1,1.0
511.0,999.0,-2.9,0.838,5076.2,1.0
239.0,999.0,-1.8,1.259,5099.1,0.0
70.0,999.0,-0.1,4.076,5195.8,0.0
235.0,999.0,1.4,4.962,5228.1,0.0
101.0,999.0,1.4,4.962,5228.1,0.0
244.0,999.0,1.4,4.96,5228.1,0.0
537.0,999.0,-1.8,1.281,5099.1,0.0
172.0,999.0,1.4,4.963,5228.1,0.0
157.0,999.0,1.4,4.962,5228.1,0.0
138.0,999.0,1.1,4.858,5191.0,0.0
44.0,999.0,1.4,4.962,5228.1,0.0
89.0,999.0,1.1,4.855,5191.0,0.0
68.0,999.0,1.1,4.86,5191.0,0.0
28.0,999.0,1.4,4.965,5228.1,0.0
489.0,999.0,-0.1,4.076,5195.8,0.0
297.0,999.0,-2.9,0.861,5076.2,0.0
170.0,999.0,1.1,4.86,5191.0,0.0
23.0,999.0,-1.7,0.822,4991.6,0.0
77.0,999.0,-1.8,1.405,5099.1,0.0
162.0,999.0,1.1,4.856,5191.0,0.0
145.0,999.0,1.1,4.857,5191.0,0.0
124.0,999.0,1.4,4.962,5228.1,0.0
13.0,999.0,-1.7,0.711,4991.6,0.0
168.0,999.0,-1.8,1.799,5099.1,1.0
186.0,999.0,1.1,4.856,5191.0,0.0
376.0,999.0,1.1,4.855,5191.0,0.0
119.0,999.0,1.1,4.856,5191.0,0.0
91.0,999.0,1.4,4.864,5228.1,0.0
594.0,999.0,-1.8,1.41,5099.1,0.0
148.0,999.0,1.1,4.857,5191.0,0.0
73.0,999.0,-1.8,1.244,5099.1,0.0
174.0,7.0,-1.8,0.639,5008.7,0.0
268.0,999.0,-1.8,0.642,5008.7,0.0
111.0,999.0,1.1,4.858,5191.0,0.0
557.0,999.0,-1.8,0.655,5008.7,1.0
249.0,999.0,1.1,4.857,5191.0,0.0
342.0,999.0,1.1,4.857,5191.0,0.0
283.0,999.0,1.4,4.963,5228.1,0.0
711.0,999.0,-2.9,0.861,5076.2,1.0
368.0,999.0,-0.1,4.153,5195.8,0.0
588.0,999.0,1.4,4.964,5228.1,1.0
180.0,999.0,1.4,4.962,5228.1,0.0
245.0,999.0,1.4,4.962,5228.1,0.0
111.0,999.0,1.1,4.86,5191.0,0.0
102.0,999.0,1.4,4.967,5228.1,0.0
58.0,999.0,-0.1,4.12,5195.8,0.0
92.0,999.0,-1.8,1.244,5099.1,0.0
252.0,999.0,1.4,4.865,5228.1,0.0
23.0,999.0,1.4,4.959,5228.1,0.0
98.0,999.0,-0.1,4.153,5195.8,0.0
457.0,999.0,1.4,4.96,5228.1,0.0
102.0,10.0,-1.8,0.645,5008.7,0.0
189.0,999.0,-1.8,1.266,5099.1,0.0
421.0,999.0,-3.0,0.72,5023.5,0.0
125.0,999.0,1.1,4.857,5191.0,0.0
59.0,999.0,1.1,4.859,5191.0,0.0
293.0,999.0,1.1,4.859,5191.0,0.0
184.0,999.0,1.4,4.967,5228.1,0.0
22.0,999.0,1.4,4.964,5228.1,0.0
186.0,999.0,-1.8,1.281,5099.1,0.0
56.0,999.0,-0.1,4.12,5195.8,0.0
139.0,999.0,1.4,4.965,5228.1,0.0
136.0,999.0,-1.8,1.299,5099.1,0.0
97.0,999.0,-1.8,1.687,5099.1,0.0
577.0,999.0,-1.8,1.313,5099.1,0.0
843.0,999.0,-1.1,1.035,4963.6,1.0
251.0,999.0,1.1,4.857,5191.0,0.0
289.0,999.0,1.4,4.961,5228.1,0.0
400.0,999.0,-1.8,1.299,5099.1,0.0
231.0,999.0,-1.8,1.281,5099.1,0.0
36.0,999.0,1.1,4.858,5191.0,0.0
43.0,999.0,1.1,4.855,5191.0,0.0
120.0,999.0,-3.4,0.743,5017.5,0.0
